Time,SessionBlockNumber,BlockTrialNumber,VRHead_Position_X,VRHead_Position_Y,VRHead_Position_Z,VRHead_Rotation_X,VRHead_Rotation_Y,VRHead_Rotation_Z,VRLeftHand_Position_X,VRLeftHand_Position_Y,VRLeftHand_Position_Z,VRLeftHand_Rotation_X,VRLeftHand_Rotation_Y,VRLeftHand_Rotation_Z,VRLeftHand_HoldingObjectType,VRRightHand_Position_X,VRRightHand_Position_Y,VRRightHand_Position_Z,VRRightHand_Rotation_X,VRRightHand_Rotation_Y,VRRightHand_Rotation_Z,VRRightHand_HoldingObjectType,
25.59932,2,1,-0.01036603,1.650262,0.06001981,16.00213,10.98139,353.5009,-0.7536058,1.2444,0.3968303,17.30744,315.0646,306.494,NoObject,0.5715175,1.300841,0.4380707,14.86228,44.77216,308.657,NoObject,
25.62354,2,1,-0.00833533,1.653997,0.06087855,14.95198,11.47041,353.4751,-0.7536058,1.2444,0.3968303,17.30771,315.0645,306.4939,NoObject,0.5715175,1.300841,0.4380705,14.86207,44.77356,308.6575,NoObject,
25.64809,2,1,-0.00626402,1.657869,0.06093949,14.22246,11.77789,353.4905,-0.7536059,1.2444,0.3968303,17.30737,315.0643,306.4937,NoObject,0.5715176,1.300841,0.4380706,14.86246,44.77235,308.6567,NoObject,
25.67292,2,1,-0.004469577,1.661174,0.06089223,13.12305,12.29779,353.7771,-0.7536058,1.2444,0.3968303,17.30733,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
25.6983,2,1,-0.002492716,1.664252,0.06051335,12.0561,12.55241,354.0184,-0.7536058,1.2444,0.3968303,17.3075,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
25.72247,2,1,-0.0005348623,1.667663,0.05942527,11.28608,12.93976,354.0891,-0.7536058,1.2444,0.3968303,17.30737,315.0645,306.4939,NoObject,0.5715175,1.300841,0.4380706,14.86207,44.77262,308.6572,NoObject,
25.74735,2,1,0.0009021536,1.67109,0.05835763,10.39582,13.54524,353.9528,-0.7536058,1.2444,0.3968303,17.30746,315.0644,306.494,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
25.77361,2,1,0.002397328,1.673777,0.05660656,9.684781,14.0181,354.0891,-0.7536058,1.2444,0.3968303,17.30733,315.0645,306.494,NoObject,0.5715176,1.300841,0.4380705,14.86227,44.77283,308.6569,NoObject,
25.7972,2,1,0.003742039,1.67641,0.05520131,8.961812,14.44573,354.4688,-0.7536058,1.2444,0.3968303,17.30771,315.0645,306.4939,NoObject,0.5715175,1.300841,0.4380705,14.8618,44.77319,308.6574,NoObject,
25.82296,2,1,0.004677482,1.678935,0.05385206,8.09747,14.84005,354.763,-0.7536058,1.2444,0.3968303,17.30744,315.0646,306.494,NoObject,0.5715175,1.300841,0.4380705,14.86207,44.77356,308.6575,NoObject,
25.84691,2,1,0.005509552,1.681643,0.05209388,7.489558,15.12395,354.8401,-0.7536058,1.2444,0.3968303,17.30739,315.0643,306.4939,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
25.87245,2,1,0.006171178,1.684519,0.0502335,7.142069,15.52668,354.8972,-0.7536058,1.2444,0.3968303,17.30736,315.0644,306.4939,NoObject,0.5715175,1.300841,0.4380706,14.86208,44.77177,308.6566,NoObject,
25.8973,2,1,0.006826609,1.68751,0.04849518,6.65752,16.00884,354.91,-0.7536058,1.2444,0.3968303,17.30747,315.0645,306.494,NoObject,0.5715176,1.300841,0.4380705,14.86223,44.77194,308.6564,NoObject,
25.92205,2,1,0.007782809,1.690653,0.04691857,6.126207,16.45065,354.8992,-0.7536058,1.2444,0.3968303,17.30737,315.0645,306.4939,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
25.94721,2,1,0.008783679,1.694164,0.04525021,5.605882,16.80867,354.833,-0.7536058,1.2444,0.3968303,17.30754,315.0645,306.4939,NoObject,0.5715175,1.300841,0.4380707,14.86244,44.77177,308.6568,NoObject,
25.97228,2,1,0.01006912,1.699606,0.04390192,5.266858,17.1757,354.0763,-0.7536058,1.2444,0.3968303,17.30739,315.0645,306.494,NoObject,0.5715176,1.300841,0.4380705,14.86203,44.77341,308.657,NoObject,
25.99799,2,1,0.01269471,1.70548,0.04135589,4.531572,17.61568,353.13,-0.7536058,1.2444,0.3968303,17.30755,315.0642,306.4938,NoObject,0.5715174,1.300842,0.4380704,14.86155,44.77274,308.657,NoObject,
26.02202,2,1,0.01457194,1.711469,0.04007154,3.28933,18.77229,352.0906,-0.7536057,1.2444,0.3968302,17.30751,315.0649,306.494,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
26.04696,2,1,0.01723532,1.718551,0.03818016,2.375794,19.49814,351.0322,-0.7536058,1.2444,0.3968303,17.30739,315.0645,306.494,NoObject,0.5715176,1.300841,0.4380707,14.8626,44.77195,308.6566,NoObject,
26.07245,2,1,0.02023795,1.725668,0.03576741,1.430709,20.33527,349.9707,-0.7536058,1.2444,0.3968303,17.30739,315.0645,306.494,NoObject,0.5715176,1.300841,0.4380705,14.86223,44.77274,308.6566,NoObject,
26.0977,2,1,0.02338267,1.733611,0.0334604,0.5614432,21.2806,348.6655,-0.7536058,1.2444,0.3968303,17.30739,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77142,308.6565,NoObject,
26.12204,2,1,0.02659779,1.741498,0.0312528,359.6247,22.43386,347.5187,-0.7536058,1.2444,0.3968303,17.30743,315.0645,306.494,NoObject,0.5715176,1.300841,0.4380704,14.86175,44.77294,308.6566,NoObject,
26.14715,2,1,0.02981517,1.749268,0.02901537,359.0778,23.70769,346.871,-0.7536058,1.2444,0.3968303,17.3073,315.0645,306.4939,NoObject,0.5715173,1.300841,0.4380707,14.86188,44.77187,308.6573,NoObject,
26.1723,2,1,0.03289298,1.757156,0.02719405,358.4252,25.07947,346.2731,-0.7536058,1.2444,0.3968303,17.30741,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380707,14.8625,44.77248,308.6571,NoObject,
26.19732,2,1,0.03578999,1.765152,0.02550007,357.3748,26.49404,345.4681,-0.7536058,1.2444,0.3968303,17.3074,315.0644,306.494,NoObject,0.5715175,1.300841,0.4380706,14.86207,44.77262,308.6572,NoObject,
26.22235,2,1,0.04026271,1.774412,0.02313014,357.1773,27.7141,344.3526,-0.7536058,1.2444,0.3968303,17.30743,315.0645,306.494,NoObject,0.5715176,1.300841,0.4380705,14.86203,44.77341,308.657,NoObject,
26.24693,2,1,0.0443829,1.78341,0.02148654,356.078,28.96816,342.5772,-0.7536058,1.2444,0.3968303,17.3073,315.0645,306.4939,NoObject,0.5715176,1.300841,0.4380707,14.86266,44.77154,308.6563,NoObject,
26.27242,2,1,0.04959428,1.792986,0.02019751,355.9392,31.01868,341.0347,-0.7536058,1.2444,0.3968303,17.30746,315.0644,306.494,NoObject,0.5715175,1.300841,0.4380705,14.86191,44.77152,308.6564,NoObject,
26.29894,2,1,0.05540347,1.802018,0.02078253,354.2722,32.80641,338.9745,-0.7536058,1.2444,0.3968303,17.30739,315.0643,306.4939,NoObject,0.5715175,1.300841,0.4380707,14.86228,44.77216,308.657,NoObject,
26.32244,2,1,0.06131534,1.811058,0.02063994,354.1679,35.25578,337.4158,-0.7536058,1.2444,0.3968303,17.30731,315.0645,306.4941,NoObject,0.5715176,1.300841,0.4380705,14.86202,44.7724,308.6565,NoObject,
26.34741,2,1,0.06824061,1.820245,0.02079514,354.6316,37.61626,336.4268,-0.7536058,1.2444,0.3968303,17.30739,315.0643,306.4939,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77142,308.6565,NoObject,
26.37154,2,1,0.07611118,1.830227,0.02244516,355.4886,40.52584,334.9845,-0.7536058,1.2444,0.3968303,17.30739,315.0646,306.4942,NoObject,0.5715175,1.300841,0.4380707,14.8624,44.77164,308.6566,NoObject,
26.39739,2,1,0.08512332,1.839972,0.02435998,356.6744,43.49756,332.7831,-0.7536058,1.2444,0.3968303,17.30741,315.0645,306.494,NoObject,0.5715173,1.300842,0.4380705,14.86149,44.77404,308.6582,NoObject,
26.42218,2,1,0.09577867,1.849671,0.02688235,358.7136,46.11426,331.2657,-0.7536058,1.2444,0.3968303,17.30733,315.0645,306.494,NoObject,0.5715176,1.300841,0.4380706,14.86256,44.77185,308.6563,NoObject,
26.44743,2,1,0.1078551,1.859218,0.02991963,1.444914,48.47055,330.2063,-0.7536058,1.2444,0.3968303,17.30737,315.0645,306.4939,NoObject,0.5715176,1.300841,0.4380706,14.86235,44.77153,308.6561,NoObject,
26.47225,2,1,0.1216308,1.868527,0.03346758,3.927848,50.23584,329.4756,-0.7536058,1.2444,0.3968303,17.30743,315.0645,306.494,NoObject,0.5715174,1.300841,0.4380707,14.86226,44.77155,308.6568,NoObject,
26.49786,2,1,0.1377829,1.877899,0.03693105,6.898511,51.76852,328.5144,-0.7536058,1.2444,0.3968303,17.30739,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380704,14.86178,44.77304,308.657,NoObject,
26.52207,2,1,0.1553029,1.885807,0.04056586,9.147033,53.56175,327.7139,-0.7536058,1.2444,0.3968303,17.30731,315.0645,306.4941,NoObject,0.5715174,1.300842,0.4380704,14.86155,44.77274,308.657,NoObject,
26.5472,2,1,0.1754169,1.892199,0.04319029,11.70594,55.26239,326.6528,-0.7536058,1.2444,0.3968303,17.30755,315.0645,306.4938,NoObject,0.5715175,1.300841,0.4380706,14.86208,44.77177,308.6566,NoObject,
26.57237,2,1,0.1970223,1.89669,0.04515816,14.33759,57.6548,325.8935,-0.7536058,1.2444,0.3968303,17.30741,315.0645,306.4939,NoObject,0.5715173,1.300841,0.4380707,14.86185,44.77254,308.6576,NoObject,
26.5973,2,1,0.2185633,1.899406,0.0466943,16.35315,60.27378,325.713,-0.7536058,1.2444,0.3968303,17.30741,315.0645,306.4939,NoObject,0.5715175,1.300841,0.4380705,14.86204,44.77167,308.6562,NoObject,
26.62253,2,1,0.2420392,1.899936,0.04640635,17.53847,63.35927,325.4351,-0.7536058,1.2444,0.3968303,17.30747,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
26.64695,2,1,0.267351,1.899093,0.04463444,19.44218,66.5875,324.5142,-0.7536058,1.2444,0.3968303,17.30737,315.0645,306.4939,NoObject,0.5715173,1.300841,0.4380706,14.86182,44.77339,308.6579,NoObject,
26.67226,2,1,0.2923755,1.89494,0.04040202,20.71795,70.37663,323.9057,-0.7536058,1.2444,0.3968303,17.30739,315.0645,306.494,NoObject,0.5715176,1.300841,0.4380708,14.86285,44.77308,308.6576,NoObject,
26.69705,2,1,0.316597,1.889976,0.03418604,22.0916,74.85737,324.1849,-0.7536058,1.2444,0.3968303,17.30743,315.0645,306.494,NoObject,0.5715176,1.300841,0.4380705,14.86227,44.77283,308.6569,NoObject,
26.72235,2,1,0.3414044,1.88412,0.02667493,22.86316,79.5751,324.2691,-0.7536058,1.2444,0.3968303,17.3073,315.0645,306.4939,NoObject,0.5715176,1.300842,0.4380703,14.86171,44.7729,308.6563,NoObject,
26.74702,2,1,0.3662733,1.87647,0.01739552,23.53449,84.11122,323.8378,-0.7536058,1.2444,0.3968303,17.30747,315.0645,306.494,NoObject,0.5715174,1.300841,0.4380706,14.86208,44.77191,308.657,NoObject,
26.7725,2,1,0.3901656,1.86581,0.006160641,23.69778,89.04008,324.0724,-0.7536058,1.2444,0.3968303,17.30739,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
26.79775,2,1,0.4123431,1.854756,-0.007273522,24.63009,93.59972,324.9105,-0.7536058,1.2444,0.3968303,17.3074,315.0644,306.494,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
26.82179,2,1,0.4348351,1.842202,-0.02164336,25.12717,98.38491,325.6838,-0.7536058,1.2444,0.3968304,17.30726,315.0644,306.4941,NoObject,0.5715176,1.300841,0.4380704,14.86175,44.77294,308.6566,NoObject,
26.84685,2,1,0.4559349,1.828019,-0.03728606,25.60081,102.7308,325.9644,-0.7536058,1.2444,0.3968303,17.3074,315.0644,306.494,NoObject,0.5715175,1.300842,0.4380704,14.86153,44.77264,308.6566,NoObject,
26.87239,2,1,0.4764826,1.811945,-0.05364168,25.95953,106.6511,326.3928,-0.7536058,1.2444,0.3968303,17.30739,315.0645,306.494,NoObject,0.5715174,1.300842,0.4380704,14.86155,44.77274,308.657,NoObject,
26.89738,2,1,0.4956871,1.793748,-0.07009073,26.31005,110.3733,327.2154,-0.7536058,1.2444,0.3968303,17.30741,315.0645,306.4939,NoObject,0.5715174,1.300842,0.4380704,14.86155,44.77274,308.657,NoObject,
26.9219,2,1,0.5140425,1.774014,-0.08604913,26.66344,113.6952,328.4022,-0.7536058,1.2444,0.3968303,17.30743,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
26.94698,2,1,0.5331059,1.753499,-0.1019183,27.14816,116.8405,329.7646,-0.7536058,1.2444,0.3968303,17.30741,315.0645,306.494,NoObject,0.5715175,1.300842,0.4380704,14.86145,44.77368,308.6572,NoObject,
26.97247,2,1,0.551666,1.733038,-0.1181701,27.61029,119.7097,330.7584,-0.7536058,1.2444,0.3968303,17.30731,315.0645,306.4941,NoObject,0.5715175,1.300841,0.4380705,14.86207,44.77356,308.6575,NoObject,
26.99821,2,1,0.5688748,1.710949,-0.1328058,27.32747,123.34,332.6776,-0.7536058,1.2444,0.3968303,17.30747,315.0645,306.494,NoObject,0.5715173,1.300842,0.4380705,14.86156,44.77288,308.6574,NoObject,
27.02268,2,1,0.5863028,1.68783,-0.1484694,27.42868,126.3681,333.9107,-0.7536058,1.2444,0.3968303,17.30731,315.0645,306.4941,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
27.04736,2,1,0.6029955,1.663897,-0.1633325,27.64874,129.883,334.9565,-0.7536058,1.2444,0.3968303,17.30737,315.0645,306.4939,NoObject,0.5715175,1.300842,0.4380703,14.86126,44.77237,308.6563,NoObject,
27.07229,2,1,0.6202809,1.639279,-0.1778252,27.78865,133.041,336.4111,-0.7536058,1.2444,0.3968303,17.30738,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380707,14.86228,44.77216,308.657,NoObject,
27.09778,2,1,0.6358914,1.612778,-0.1910753,27.68502,136.2993,338.3253,-0.7536058,1.2444,0.3968303,17.30746,315.0644,306.494,NoObject,0.5715175,1.300841,0.4380706,14.86208,44.77177,308.6566,NoObject,
27.12225,2,1,0.6496961,1.585609,-0.2025779,27.46458,139.273,340.274,-0.7536058,1.2444,0.3968303,17.30737,315.0645,306.4939,NoObject,0.5715173,1.300842,0.4380704,14.86131,44.7725,308.657,NoObject,
27.14761,2,1,0.6629793,1.557876,-0.2133508,27.764,141.8708,342.3647,-0.7536058,1.2444,0.3968303,17.30743,315.0645,306.494,NoObject,0.5715173,1.300842,0.4380705,14.86149,44.77404,308.6582,NoObject,
27.17338,2,1,0.6748042,1.530297,-0.2219742,27.32707,144.616,344.8005,-0.7536058,1.2444,0.3968303,17.30737,315.0645,306.494,NoObject,0.5715173,1.300841,0.4380706,14.86182,44.77339,308.6579,NoObject,
27.19869,2,1,0.6850595,1.503123,-0.2293627,26.70973,147.0495,347.244,-0.7536058,1.2444,0.3968303,17.30746,315.0644,306.4939,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77142,308.6565,NoObject,
27.22216,2,1,0.6950877,1.476084,-0.2357809,25.54481,149.5808,349.7173,-0.7536058,1.2444,0.3968303,17.30741,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
27.24677,2,1,0.7036145,1.448887,-0.2421024,23.82975,151.6733,352.2305,-0.7536058,1.2444,0.3968303,17.30741,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
27.27219,2,1,0.7115064,1.422923,-0.2474523,22.07988,153.4845,354.5236,-0.7536058,1.2444,0.3968303,17.30754,315.0645,306.4939,NoObject,0.5715175,1.300841,0.4380707,14.86228,44.77216,308.657,NoObject,
27.29763,2,1,0.7175986,1.398248,-0.2530351,20.64269,155.0317,356.2987,-0.7536058,1.2444,0.3968303,17.30736,315.0644,306.4939,NoObject,0.5715176,1.300841,0.4380705,14.86227,44.77283,308.6569,NoObject,
27.32187,2,1,0.7218974,1.375483,-0.2581111,19.36454,156.8449,358.4481,-0.7536058,1.2444,0.3968303,17.30761,315.0646,306.494,NoObject,0.5715175,1.300841,0.4380706,14.86207,44.77262,308.6572,NoObject,
27.3471,2,1,0.7256069,1.354372,-0.2634025,18.3152,158.5862,0.6298663,-0.7536058,1.2444,0.3968304,17.30742,315.0644,306.494,NoObject,0.5715173,1.300842,0.4380706,14.86163,44.77213,308.6571,NoObject,
27.37254,2,1,0.7290159,1.335125,-0.2680609,16.99939,160.1827,2.50585,-0.7536058,1.2444,0.3968303,17.30741,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
27.39718,2,1,0.7324245,1.314673,-0.273199,15.32981,161.383,4.540879,-0.7536058,1.2444,0.3968303,17.30739,315.0645,306.494,NoObject,0.5715173,1.300842,0.4380705,14.86156,44.77288,308.6574,NoObject,
27.42236,2,1,0.73348,1.297143,-0.2785492,13.31442,162.378,5.330065,-0.7536058,1.2444,0.3968303,17.30741,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380706,14.86207,44.77262,308.6572,NoObject,
27.44686,2,1,0.7361078,1.28029,-0.2829839,12.45487,163.5385,6.905972,-0.7536058,1.2444,0.3968303,17.30736,315.0644,306.4939,NoObject,0.5715175,1.300841,0.4380705,14.8618,44.77319,308.6574,NoObject,
27.47235,2,1,0.7373717,1.264368,-0.2897357,12.02861,164.4716,8.181896,-0.7536058,1.2444,0.3968303,17.30739,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380707,14.86228,44.77216,308.657,NoObject,
27.49714,2,1,0.7384331,1.251041,-0.295059,11.97042,165.3249,9.168334,-0.7536058,1.2444,0.3968303,17.30741,315.0645,306.494,NoObject,0.5715174,1.300841,0.4380706,14.86208,44.77191,308.657,NoObject,
27.52212,2,1,0.7389504,1.238165,-0.3011101,11.68715,166.4404,10.18072,-0.7536058,1.2444,0.3968303,17.30741,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380707,14.86237,44.77116,308.6564,NoObject,
27.5471,2,1,0.7402381,1.22672,-0.3064122,11.61019,167.8522,11.43517,-0.7536058,1.2444,0.3968304,17.30759,315.0643,306.494,NoObject,0.5715175,1.300841,0.4380705,14.8618,44.77319,308.6574,NoObject,
27.57246,2,1,0.7411336,1.216176,-0.3129591,11.19194,169.098,12.27254,-0.7536058,1.2444,0.3968303,17.30748,315.0645,306.4939,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
27.59786,2,1,0.7424821,1.20615,-0.3188683,10.34966,170.5352,13.09639,-0.7536058,1.2444,0.3968303,17.30737,315.0645,306.4939,NoObject,0.5715175,1.300841,0.4380706,14.86208,44.77177,308.6566,NoObject,
27.62193,2,1,0.745467,1.19772,-0.3253189,9.360037,172.0177,13.95256,-0.7536058,1.2444,0.3968304,17.30742,315.0644,306.494,NoObject,0.5715175,1.300841,0.4380706,14.86208,44.77177,308.6566,NoObject,
27.64697,2,1,0.7470113,1.188805,-0.3325979,8.130262,173.5029,14.56258,-0.7536058,1.2444,0.3968304,17.30756,315.0646,306.4948,NoObject,0.5715173,1.300841,0.4380706,14.86182,44.77339,308.6579,NoObject,
27.67212,2,1,0.749966,1.18069,-0.3388371,6.961644,175.1221,15.71861,-0.7536058,1.2444,0.3968303,17.30748,315.0645,306.4939,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
27.69729,2,1,0.7517743,1.172752,-0.3444008,5.682775,176.8465,17.18492,-0.7536058,1.2444,0.3968303,17.30738,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
27.72178,2,1,0.7532879,1.164739,-0.3515342,4.025398,178.1268,18.17102,-0.7536058,1.2444,0.3968303,17.30747,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
27.74668,2,1,0.7558264,1.157745,-0.3582146,2.627344,179.2334,18.92428,-0.7536058,1.2444,0.3968303,17.30746,315.0644,306.4939,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
27.77207,2,1,0.7604504,1.158155,-0.3633487,1.188744,179.9756,18.39495,-0.7536058,1.2444,0.3968303,17.30747,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380707,14.86228,44.77216,308.657,NoObject,
27.79736,2,1,0.75556,1.158323,-0.3648729,357.2585,178.1618,13.21588,-0.7536058,1.2444,0.3968303,17.30744,315.0646,306.494,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
27.82241,2,1,0.7578243,1.15308,-0.3649923,356.6224,178.2939,15.03036,-0.7536058,1.2444,0.3968303,17.30733,315.0645,306.494,NoObject,0.5715176,1.300841,0.4380705,14.86202,44.7724,308.6565,NoObject,
27.84663,2,1,0.7613778,1.155773,-0.3650785,358.3668,177.3924,15.57676,-0.7536058,1.2444,0.3968303,17.30739,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380706,14.86207,44.77262,308.6572,NoObject,
27.8725,2,1,0.7628562,1.156482,-0.3660402,357.6746,176.029,14.64529,-0.7536058,1.2444,0.3968303,17.30738,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
27.89705,2,1,0.7692978,1.156959,-0.3654018,359.1858,177.0902,15.45348,-0.7536058,1.2444,0.3968303,17.30746,315.0644,306.494,NoObject,0.5715175,1.300841,0.4380705,14.8618,44.77319,308.6574,NoObject,
27.9219,2,1,0.7734163,1.156912,-0.3656443,357.9351,176.9257,15.85268,-0.7536058,1.2444,0.3968303,17.30739,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380707,14.8624,44.77164,308.6566,NoObject,
27.94664,2,1,0.7781296,1.154768,-0.3637554,357.0659,178.3281,14.36434,-0.7536057,1.2444,0.3968303,17.30756,315.0647,306.494,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
27.97201,2,1,0.7814546,1.152572,-0.364265,356.0795,178.8141,13.03843,-0.7536058,1.2444,0.3968303,17.30746,315.0644,306.494,NoObject,0.5715175,1.300841,0.4380707,14.86228,44.77216,308.657,NoObject,
27.99983,2,1,0.7855935,1.151059,-0.3618089,356.6741,179.0072,10.9266,-0.7536058,1.2444,0.3968303,17.30741,315.0645,306.4939,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
28.02186,2,1,0.7866567,1.150676,-0.3627032,357.0015,178.4046,8.977506,-0.7536058,1.2444,0.3968303,17.30739,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380706,14.86231,44.77298,308.6573,NoObject,
28.04667,2,1,0.7874677,1.149774,-0.3637083,356.9417,177.3244,7.848857,-0.7536058,1.2444,0.3968304,17.30737,315.0645,306.4945,NoObject,0.5715175,1.300841,0.4380707,14.8624,44.77164,308.6566,NoObject,
28.07216,2,1,0.7888277,1.149045,-0.3637119,357.4104,176.528,6.384151,-0.7536058,1.2444,0.3968303,17.30737,315.0645,306.494,NoObject,0.5715176,1.300841,0.4380705,14.86227,44.77283,308.6569,NoObject,
28.09718,2,1,0.7902991,1.146806,-0.3629929,357.4174,175.8134,4.339692,-0.7536058,1.2444,0.3968303,17.30746,315.0644,306.494,NoObject,0.5715173,1.300842,0.4380705,14.86156,44.77288,308.6574,NoObject,
28.12178,2,1,0.7903209,1.145285,-0.3631344,357.2094,175.2293,2.216175,-0.7536058,1.2444,0.3968303,17.30737,315.0645,306.494,NoObject,0.5715174,1.300841,0.4380706,14.86208,44.77191,308.657,NoObject,
28.14674,2,1,0.7898887,1.142372,-0.3631582,356.9731,175.1404,358.0972,-0.7536058,1.2444,0.3968303,17.30746,315.0644,306.4939,NoObject,0.5715175,1.300841,0.4380705,14.86205,44.77249,308.6568,NoObject,
28.17227,2,1,0.7877542,1.147928,-0.3605863,356.4128,174.1821,359.4088,-0.7536058,1.2444,0.3968303,17.30741,315.0645,306.494,NoObject,0.5715174,1.300842,0.4380704,14.86155,44.77274,308.657,NoObject,
28.19701,2,1,0.7894201,1.144578,-0.3620607,357.6373,173.9361,1.281076,-0.7536058,1.2444,0.3968303,17.30741,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380707,14.86228,44.77216,308.657,NoObject,
28.22262,2,1,0.7910776,1.14747,-0.3614654,356.806,175.0949,1.886492,-0.7536058,1.2444,0.3968303,17.30731,315.0646,306.494,NoObject,0.5715175,1.300841,0.4380704,14.86178,44.77304,308.657,NoObject,
28.24659,2,1,0.7903391,1.14473,-0.3625773,357.3019,174.7323,1.623939,-0.7536058,1.2444,0.3968303,17.30748,315.0644,306.494,NoObject,0.5715175,1.300841,0.4380704,14.86178,44.77304,308.657,NoObject,
28.27197,2,1,0.789196,1.144614,-0.3627169,356.9089,174.6345,0.967997,-0.7536058,1.2444,0.3968303,17.30739,315.0646,306.4942,NoObject,0.5715175,1.300842,0.4380704,14.86153,44.77264,308.6566,NoObject,
28.29697,2,1,0.7883142,1.145322,-0.3631761,357.3014,174.6606,0.8392162,-0.7536058,1.2444,0.3968303,17.30736,315.0644,306.4939,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
28.32173,2,1,0.7882749,1.145467,-0.3631638,357.0563,174.6712,1.284879,-0.7536058,1.2444,0.3968303,17.30736,315.0644,306.4939,NoObject,0.5715174,1.300842,0.4380704,14.86155,44.77274,308.657,NoObject,
28.34673,2,1,0.7883678,1.145994,-0.3629715,357.1777,174.6644,1.328941,-0.7536058,1.2444,0.3968303,17.30743,315.0645,306.494,NoObject,0.5715173,1.300842,0.4380705,14.86149,44.77404,308.6582,NoObject,
28.37193,2,1,0.78789,1.146171,-0.3632349,357.1742,174.6611,1.095013,-0.7536058,1.2444,0.3968303,17.30736,315.0644,306.4939,NoObject,0.5715174,1.300841,0.4380706,14.86208,44.77191,308.657,NoObject,
28.39739,2,1,0.7878855,1.146607,-0.3628908,357.1168,174.6392,1.102505,-0.7536058,1.2444,0.3968303,17.30721,315.0646,306.494,NoObject,0.5715174,1.300842,0.4380704,14.86155,44.77274,308.657,NoObject,
28.42171,2,1,0.7878869,1.147359,-0.3625794,357.1714,174.6855,1.18625,-0.7536058,1.2444,0.3968303,17.30737,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
28.44681,2,1,0.7871448,1.147526,-0.3627484,357.0924,174.6716,1.173926,-0.7536058,1.2444,0.3968303,17.30739,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380706,14.86225,44.77202,308.6567,NoObject,
28.47199,2,1,0.7872081,1.148276,-0.3624139,357.1505,174.6341,1.033936,-0.7536058,1.2444,0.3968303,17.30748,315.0644,306.494,NoObject,0.5715176,1.300841,0.4380706,14.86236,44.77401,308.6576,NoObject,
28.49721,2,1,0.7877322,1.148251,-0.3621591,357.1073,174.6407,1.097103,-0.7536058,1.2444,0.3968303,17.30739,315.0645,306.494,NoObject,0.5715175,1.300841,0.4380705,14.86185,44.77221,308.6568,NoObject,
